CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_01695,66899,40931.60521,15,269,Art,April,USA,AUD,1,Yes,70854,31,0
CID_01696,79969,43717.67687,81,1883,Technology,December,Germany,USD,4,No,26092,6,0
CID_01697,79021,76140.90533,20,1940,Games,December,UK,GBP,13,Yes,62134,7,0
CID_01698,16228,9492.875781,34,1986,Film,November,Australia,USD,1,Yes,79675,43,0
CID_01699,44574,64341.33911,34,211,Art,April,Canada,AUD,13,No,95854,15,1
CID_01700,43310,53380.4836,30,1322,Art,September,Australia,AUD,13,Yes,18725,18,1
CID_01701,11035,6189.227303,53,685,Music,July,UK,CAD,19,No,39150,40,0
CID_01702,35338,28138.75034,54,1172,Technology,October,UK,EUR,18,Yes,8302,9,0
CID_01703,62651,85622.88906,80,1338,Technology,July,Australia,EUR,1,Yes,98179,24,1
CID_01704,59717,58112.08501,79,1794,Music,June,USA,USD,15,No,70028,36,0
CID_01705,40844,59794.84106,39,1790,Film,June,Canada,USD,10,Yes,69912,5,1
CID_01706,73979,38072.53792,48,583,Music,November,Australia,USD,6,No,51580,27,0
CID_01707,62877,40625.70637,61,1669,Art,May,Canada,CAD,5,Yes,32924,19,0
CID_01708,20040,12078.04433,52,1213,Film,October,USA,AUD,11,Yes,64790,41,0
CID_01709,62953,39101.02116,20,1516,Games,October,Canada,EUR,15,Yes,64125,11,0
CID_01710,4441,5820.436343,22,579,Games,March,USA,GBP,6,Yes,89250,3,1
CID_01711,13335,16132.57333,73,1239,Music,December,UK,EUR,17,No,88881,17,1
CID_01712,82707,106912.6574,89,995,Film,May,UK,CAD,14,No,37757,29,1
CID_01713,88821,82190.79312,20,1589,Technology,September,USA,AUD,9,No,2811,20,0
CID_01714,21128,12612.08524,54,808,Film,April,UK,AUD,6,No,22041,43,0
CID_01715,6312,6353.066609,57,1924,Games,December,Australia,GBP,14,Yes,73236,34,1
CID_01716,17384,24821.24619,34,180,Art,April,Germany,EUR,17,No,15755,40,1
CID_01717,58901,65770.36767,59,447,Film,May,Germany,AUD,4,Yes,21258,0,1
CID_01718,28429,31566.94441,35,1612,Games,March,Germany,EUR,16,Yes,99092,33,1
CID_01719,38765,41839.07332,86,1523,Music,August,Germany,GBP,12,Yes,95943,22,1
CID_01720,90088,105303.1045,34,1995,Film,October,Canada,EUR,14,Yes,77226,7,1
CID_01721,96479,96649.94515,20,474,Technology,September,Australia,USD,4,No,73892,8,1
CID_01722,95318,97617.89501,53,982,Film,February,UK,EUR,15,Yes,39442,32,1
CID_01723,51079,48829.05673,24,758,Art,February,USA,AUD,13,Yes,92993,29,0
CID_01724,84257,87441.00583,39,135,Games,June,Canada,USD,5,No,63689,8,1
CID_01725,1965,2146.203463,55,1546,Film,March,Canada,GBP,2,Yes,98979,20,1
CID_01726,58218,73425.66756,31,1862,Film,October,Germany,GBP,4,No,40102,44,1
CID_01727,47251,41299.90521,89,1962,Technology,February,USA,USD,18,Yes,22304,29,0
CID_01728,34294,38387.7131,49,525,Music,August,Germany,CAD,14,No,95342,39,1
CID_01729,43677,39542.57926,26,1972,Art,December,USA,CAD,17,Yes,73957,49,0
CID_01730,20312,12446.13435,65,1597,Technology,September,UK,AUD,15,No,72539,49,0
CID_01731,50648,43048.40967,44,1978,Music,October,Canada,USD,0,No,55854,45,0
CID_01732,27165,24875.45925,45,990,Art,August,Australia,EUR,12,No,83263,45,0
CID_01733,76559,86011.81487,44,73,Art,February,Australia,AUD,12,Yes,54553,9,1
CID_01734,25970,14402.80311,46,387,Art,November,Australia,USD,0,No,95906,3,0
CID_01735,22052,19791.09044,60,598,Games,June,Germany,USD,14,No,7684,23,0
CID_01736,45304,52508.22553,27,174,Music,March,Australia,AUD,19,Yes,75406,39,1
CID_01737,3154,1868.780268,26,1621,Technology,October,UK,USD,4,Yes,28784,46,0
CID_01738,96467,111278.2039,24,1710,Games,August,UK,USD,7,No,22639,18,1
CID_01739,19610,25907.42179,88,1842,Games,November,UK,GBP,18,Yes,93380,37,1
CID_01740,76371,73837.46972,88,770,Technology,July,Germany,EUR,3,No,68833,48,0
CID_01741,64882,84814.16183,81,1774,Games,December,Canada,GBP,16,No,37804,8,1
CID_01742,2038,1695.441833,63,287,Games,November,USA,EUR,3,No,374,19,0
CID_01743,98575,109918.7392,34,993,Music,October,UK,GBP,18,No,87237,44,1
CID_01744,45828,60410.97112,35,684,Art,May,USA,GBP,8,No,36788,34,1
CID_01745,7246,8699.830469,56,329,Technology,February,Australia,CAD,19,No,66629,31,1
CID_01746,67123,77080.02832,37,1143,Music,March,Germany,EUR,10,No,2569,17,1
CID_01747,73721,101464.6939,83,361,Film,January,UK,CAD,13,Yes,90571,48,1
CID_01748,41547,28577.37856,23,1170,Art,May,Australia,EUR,0,No,360,25,0
CID_01749,18616,14532.77196,75,130,Music,August,Germany,GBP,0,No,16913,11,0
CID_01750,16229,9494.298265,87,220,Art,February,Canada,AUD,0,Yes,52066,0,0
CID_01751,74430,95471.59264,27,1161,Games,April,Canada,AUD,6,No,70603,46,1
CID_01752,54410,31782.7486,17,1060,Film,February,Germany,AUD,18,Yes,663,15,0
CID_01753,76689,56056.44015,83,153,Technology,May,UK,USD,18,Yes,92289,19,0
CID_01754,3176,2696.432928,67,597,Games,June,Australia,GBP,1,No,51815,42,0
CID_01755,72880,42444.87403,70,643,Games,March,Germany,GBP,0,No,24793,31,0
CID_01756,33832,25237.44986,79,1052,Film,February,UK,CAD,5,Yes,78772,2,0
CID_01757,76584,113618.6914,50,378,Technology,September,USA,EUR,1,No,78384,16,1
CID_01758,75204,58514.55398,26,322,Art,May,UK,EUR,19,Yes,42752,48,0
CID_01759,91502,129928.6941,88,253,Film,October,Germany,USD,10,Yes,43582,4,1
CID_01760,97089,113945.1567,86,933,Music,November,Australia,EUR,17,No,86827,34,1
CID_01761,74904,69444.51486,25,1928,Technology,March,Australia,USD,3,No,32257,26,0
CID_01762,63866,78297.39683,32,136,Art,May,UK,EUR,3,No,21330,19,1
CID_01763,51007,61499.98246,79,181,Games,November,UK,GBP,2,No,88340,12,1
CID_01764,6090,3503.074926,48,1853,Games,August,USA,GBP,5,Yes,59460,42,0
CID_01765,50322,55039.76949,52,557,Film,April,USA,EUR,18,Yes,23057,23,1
CID_01766,3459,3522.598537,62,200,Games,November,UK,USD,13,Yes,49104,40,1
CID_01767,79545,81990.28326,47,1626,Games,June,Germany,AUD,7,No,47097,21,1
CID_01768,6678,4812.441493,29,825,Film,May,USA,CAD,11,Yes,93195,11,0
CID_01769,63736,56922.72216,65,1292,Art,November,USA,USD,1,Yes,37163,30,0
CID_01770,13648,13511.05664,52,1219,Technology,March,Canada,GBP,7,No,36581,39,0
CID_01771,4060,5093.608068,54,1582,Music,September,USA,EUR,0,No,53806,1,1
CID_01772,16014,22572.37601,19,450,Film,October,USA,USD,12,No,56010,20,1
CID_01773,17974,19127.83144,28,1608,Music,May,Australia,CAD,3,Yes,53540,19,1
CID_01774,72840,106937.2933,56,654,Film,April,UK,CAD,8,Yes,56984,19,1
CID_01775,6066,5350.601388,34,1618,Technology,March,Germany,GBP,1,Yes,77388,26,0
CID_01776,10231,15268.49627,55,1054,Games,October,USA,EUR,11,Yes,4866,3,1
CID_01777,18217,25470.09711,39,1347,Art,November,Germany,AUD,12,Yes,55858,37,1
CID_01778,41673,29590.56256,39,437,Art,October,Germany,AUD,4,No,44375,28,0
CID_01779,79018,75093.72346,85,745,Art,March,Australia,AUD,2,Yes,89929,32,0
CID_01780,98828,112186.8703,62,628,Art,November,Germany,CAD,17,No,45013,7,1
CID_01781,16769,14513.83005,65,91,Film,July,Canada,GBP,7,Yes,59257,22,0
CID_01782,62855,40580.36726,68,730,Technology,July,Canada,GBP,4,No,93707,25,0
CID_01783,78379,52010.67611,21,857,Film,November,USA,AUD,12,No,5075,27,0
CID_01784,94913,55859.31483,25,1033,Games,June,Canada,AUD,10,Yes,543,28,0
CID_01785,35000,23447.3722,82,1475,Games,December,USA,GBP,5,No,41833,20,0
CID_01786,50056,43729.606,48,653,Music,December,Australia,AUD,13,Yes,17230,32,0
CID_01787,91141,119992.5859,56,1618,Technology,April,UK,AUD,10,Yes,48361,37,1
CID_01788,27618,15832.72144,72,1014,Music,July,USA,GBP,13,No,57867,2,0
CID_01789,27258,28937.40132,66,1154,Art,October,USA,CAD,9,No,82174,22,1
CID_01790,62213,52278.8784,59,1351,Film,August,Canada,GBP,4,Yes,59216,20,0
CID_01791,15406,17063.48373,16,482,Games,September,USA,USD,12,Yes,41102,42,1
CID_01792,93577,87071.61444,85,317,Art,May,Australia,USD,2,Yes,81036,29,0
CID_01793,21511,17082.56313,76,1436,Film,September,Canada,USD,19,No,20849,25,0
CID_01794,77416,90465.23801,28,1307,Technology,May,Germany,GBP,11,No,91586,30,1
CID_01795,70099,42147.94096,59,1772,Technology,February,USA,AUD,18,No,45927,39,0
CID_01796,71321,61286.44924,78,562,Music,July,Australia,EUR,19,No,35821,1,0
CID_01797,95854,54109.80015,73,1737,Games,April,Germany,CAD,4,Yes,39907,3,0
CID_01798,3417,2770.912706,51,1237,Art,October,Australia,USD,11,No,22595,4,0
CID_01799,31309,38873.78928,52,739,Games,April,Australia,AUD,11,Yes,1943,11,1
CID_01800,83221,105024.4564,40,1953,Film,May,Canada,CAD,12,No,7029,6,1
CID_01801,74757,54416.64977,24,1415,Games,June,USA,AUD,13,Yes,88872,49,0
CID_01802,74007,58743.84721,80,1899,Film,April,Germany,EUR,8,No,41629,43,0
CID_01803,68876,37720.86173,66,1325,Art,February,Australia,CAD,1,No,54580,16,0
CID_01804,88183,93972.01038,78,1794,Art,December,USA,GBP,18,Yes,14047,3,1
CID_01805,69192,101203.3591,80,1148,Technology,January,USA,USD,2,No,26614,34,1
CID_01806,75121,88524.5196,76,1071,Art,March,Germany,EUR,2,Yes,41591,17,1
CID_01807,61151,70152.75373,84,988,Art,October,Canada,EUR,17,Yes,70151,46,1
CID_01808,72186,85424.43128,20,1511,Art,September,Australia,GBP,9,Yes,36749,43,1
CID_01809,95248,56643.62297,40,423,Music,August,UK,USD,8,No,44926,47,0
CID_01810,34916,28101.65272,80,236,Technology,July,Australia,AUD,1,Yes,12367,10,0
CID_01811,75061,71015.89126,62,543,Technology,August,Australia,GBP,5,Yes,15734,25,0
CID_01812,69343,35131.46682,28,90,Music,July,UK,USD,2,Yes,39725,17,0
CID_01813,22660,22833.68536,37,1884,Games,March,Canada,AUD,13,No,25294,48,1
CID_01814,37375,37801.31352,30,1427,Film,April,Australia,AUD,10,No,70130,8,1
CID_01815,79477,102462.4004,71,180,Music,October,Australia,CAD,0,Yes,5204,47,1
CID_01816,71032,83946.4338,76,1295,Games,September,USA,EUR,3,Yes,83539,13,1
CID_01817,87793,87321.01206,25,1112,Art,April,Australia,CAD,5,Yes,36727,46,0
CID_01818,85148,109820.2235,32,1752,Games,July,Australia,USD,10,No,51759,38,1
CID_01819,92311,128971.8987,62,1765,Music,June,Germany,GBP,18,No,73165,25,1
CID_01820,10391,5944.773303,31,1071,Technology,April,Germany,GBP,0,Yes,46551,41,0
CID_01821,47547,41627.97285,84,467,Games,October,UK,AUD,7,No,2071,36,0
CID_01822,70388,84276.5735,18,1175,Art,August,USA,CAD,1,Yes,7302,10,1
CID_01823,62862,36182.36887,55,1677,Games,June,Germany,GBP,2,Yes,78997,27,0
CID_01824,54485,53368.02405,53,373,Film,July,UK,CAD,2,No,33820,38,0
CID_01825,52412,43077.38167,86,851,Film,September,UK,GBP,7,No,25692,12,0
CID_01826,97958,60813.88367,78,1480,Technology,July,UK,CAD,18,No,1418,8,0
CID_01827,65750,35568.56721,68,104,Art,January,Canada,GBP,19,No,94610,15,0
CID_01828,82927,61451.08007,70,1843,Games,February,USA,GBP,3,Yes,14455,33,0
CID_01829,98822,138219.8463,78,1602,Film,March,Australia,USD,14,Yes,37161,19,1
CID_01830,93755,67312.63131,35,1272,Film,August,USA,EUR,9,Yes,49992,2,0
CID_01831,64721,77638.19252,89,291,Art,April,Australia,USD,7,Yes,81863,35,1
CID_01832,12645,7740.490736,86,651,Technology,May,USA,USD,4,No,49520,41,0
CID_01833,55301,40654.7381,28,1667,Art,October,UK,EUR,4,No,16096,16,0
CID_01834,63355,82303.0527,60,474,Technology,June,USA,GBP,14,Yes,82622,18,1
CID_01835,56971,35777.89278,72,719,Art,February,Canada,EUR,0,Yes,7899,9,0
CID_01836,88196,99609.65058,33,1232,Art,December,Australia,USD,14,Yes,81761,48,1
CID_01837,20298,18110.41869,76,1220,Film,December,Canada,EUR,13,No,38689,37,0
CID_01838,59119,55668.33205,88,868,Art,October,USA,CAD,13,No,99183,43,0
CID_01839,69185,37239.52983,38,27,Music,February,Germany,USD,4,Yes,57447,37,0
CID_01840,79142,97660.88912,54,1481,Music,January,Australia,USD,18,No,50161,9,1
CID_01841,55327,51689.73379,58,928,Art,December,Canada,USD,4,Yes,87706,23,0
CID_01842,36947,47711.04939,51,716,Games,November,UK,CAD,16,No,44826,26,1
CID_01843,85094,119260.6823,89,1920,Games,February,Germany,EUR,8,Yes,12094,10,1
CID_01844,1338,1921.03318,44,864,Games,December,Canada,USD,6,Yes,25502,44,1
CID_01845,26899,28616.26063,38,762,Art,March,Australia,AUD,0,Yes,10711,25,1
CID_01846,72526,103293.1453,44,1132,Film,September,Australia,CAD,5,Yes,93394,34,1
CID_01847,80397,106428.363,23,110,Film,April,USA,AUD,12,Yes,51479,17,1
CID_01848,69369,47240.91601,43,1097,Film,April,Germany,AUD,11,Yes,34748,10,0
CID_01849,41038,46678.53907,86,1819,Art,October,Germany,USD,5,No,72217,45,1
CID_01850,55899,39919.42817,28,537,Music,May,UK,GBP,12,Yes,70000,46,0
CID_01851,27232,23164.35021,56,968,Film,March,USA,GBP,11,Yes,23838,17,0
CID_01852,75703,58257.74531,38,218,Film,May,Australia,AUD,17,Yes,72370,29,0
CID_01853,99940,112151.8478,66,1382,Music,September,Australia,EUR,3,No,30737,46,1
CID_01854,96163,135520.6697,46,209,Technology,June,Canada,CAD,13,Yes,15999,28,1
CID_01855,38176,54347.39242,38,1394,Art,January,UK,EUR,2,No,88058,29,1
CID_01856,58678,57363.62504,76,1613,Games,February,Australia,EUR,13,No,98650,12,0
CID_01857,49956,72143.47,21,1025,Technology,November,Germany,EUR,13,No,46771,23,1
CID_01858,75961,41689.90703,33,713,Film,April,Canada,USD,3,Yes,80315,27,0
CID_01859,3701,5398.352942,63,1099,Music,July,Germany,EUR,2,Yes,96773,12,1
CID_01860,75937,64316.59831,36,1750,Games,May,USA,AUD,8,Yes,81799,46,0
CID_01861,66849,99729.0449,34,840,Art,June,UK,CAD,1,Yes,41920,37,1
CID_01862,93687,130849.0803,48,707,Film,August,Australia,EUR,10,No,66288,26,1
CID_01863,39209,21746.73638,29,1049,Games,April,Australia,AUD,12,No,13956,43,0
CID_01864,84466,88395.9696,46,295,Games,September,Canada,AUD,10,No,68193,0,1
CID_01865,69201,93472.44237,69,1074,Technology,October,Germany,GBP,10,No,36610,19,1
CID_01866,30504,20485.44414,53,946,Games,December,USA,EUR,16,No,28708,0,0
CID_01867,66167,67909.43576,15,84,Technology,December,Canada,USD,10,No,58161,27,1
CID_01868,26340,26920.37053,35,1880,Technology,August,Australia,AUD,16,Yes,88942,1,1
CID_01869,48048,67221.92317,22,1560,Technology,February,Australia,EUR,8,Yes,90453,36,1
CID_01870,66108,92674.11925,60,1829,Games,September,USA,CAD,2,No,68983,11,1
CID_01871,45916,41620.16959,50,1767,Film,March,UK,EUR,8,No,26007,24,0
CID_01872,79989,63936.19229,76,631,Music,August,Germany,GBP,2,Yes,32626,49,0
CID_01873,81982,113747.8111,41,593,Technology,February,UK,EUR,6,Yes,31090,27,1
CID_01874,77536,99761.25033,17,1778,Music,August,UK,CAD,16,No,95253,21,1
CID_01875,34619,32216.6948,21,1387,Film,December,Germany,CAD,19,Yes,75818,21,0
CID_01876,4940,4076.278482,40,797,Music,April,Australia,CAD,17,Yes,21057,25,0
CID_01877,22768,19363.52518,65,1676,Music,February,USA,CAD,18,No,87459,48,0
CID_01878,61091,32305.11384,17,29,Art,January,Australia,EUR,7,No,93681,11,0
CID_01879,76947,86248.85368,48,555,Music,February,UK,EUR,8,Yes,26296,19,1
CID_01880,10113,11392.81086,86,187,Technology,August,Australia,GBP,4,No,3213,33,1
CID_01881,49074,73379.36768,42,663,Film,November,Canada,GBP,6,Yes,67156,24,1
CID_01882,84177,50380.26946,52,1122,Film,August,UK,USD,9,Yes,45006,10,0
CID_01883,12922,14792.40716,38,257,Art,December,Canada,USD,2,No,19368,44,1
CID_01884,24861,35386.61398,25,1811,Games,April,USA,AUD,17,No,87759,46,1
CID_01885,12187,12977.63235,41,1325,Games,April,USA,EUR,13,No,21120,18,1
CID_01886,37710,24420.51841,38,1986,Art,February,UK,EUR,5,No,62359,34,0
CID_01887,20435,15619.4305,44,668,Technology,April,Australia,GBP,10,No,77835,26,0
CID_01888,98847,63394.23646,31,1300,Music,September,UK,AUD,13,Yes,60205,17,0
CID_01889,12374,17649.37963,79,1630,Film,April,UK,CAD,8,Yes,8065,12,1
CID_01890,22829,23027.86547,82,111,Music,March,Canada,CAD,18,No,52876,46,1
CID_01891,62017,60956.35701,22,1985,Art,April,Australia,EUR,4,No,95381,24,0
CID_01892,51312,48237.49276,38,1703,Music,July,Australia,EUR,6,No,49255,36,0
CID_01893,61400,79181.45553,50,903,Games,December,Canada,AUD,2,No,23856,42,1
CID_01894,42602,59320.98045,33,1433,Games,April,Germany,EUR,10,No,6229,40,1
CID_01895,15897,15284.86605,59,1514,Games,November,Australia,CAD,7,Yes,99191,39,0
CID_01896,21527,21329.39573,57,1053,Games,December,Germany,EUR,3,No,72701,22,0
CID_01897,17824,9581.486218,78,328,Technology,July,UK,CAD,10,Yes,31905,41,0
CID_01898,56712,77251.30417,38,1315,Art,June,USA,AUD,5,Yes,7086,31,1
CID_01899,32447,42882.85377,18,1409,Music,January,USA,USD,15,Yes,93633,26,1
CID_01900,37362,44775.05069,15,750,Film,February,Germany,USD,8,Yes,87762,35,1
CID_01901,94661,112046.7879,21,1758,Games,April,Canada,AUD,1,No,29205,49,1
CID_01902,83650,104168.6803,22,412,Games,July,UK,GBP,17,Yes,98573,40,1
CID_01903,45505,58273.13372,22,312,Technology,September,UK,USD,11,No,68648,23,1
CID_01904,36890,52864.35941,39,455,Games,January,Australia,EUR,9,Yes,80119,45,1
CID_01905,82575,42593.12831,23,1179,Art,October,Canada,EUR,19,Yes,70898,16,0
CID_01906,43878,30840.79944,60,689,Music,September,Canada,USD,9,No,16225,8,0
CID_01907,59390,31976.48217,36,1199,Film,July,Canada,USD,11,Yes,3943,7,0
CID_01908,58019,33222.67577,86,187,Technology,November,USA,GBP,19,No,11372,26,0
CID_01909,55140,65283.23115,60,638,Technology,August,UK,GBP,13,Yes,53272,41,1
CID_01910,17332,24299.37878,62,1214,Art,March,Australia,CAD,11,Yes,76051,37,1
CID_01911,79539,93580.46209,41,726,Music,November,Germany,GBP,18,No,86011,14,1
CID_01912,95031,109843.8318,84,270,Film,June,USA,USD,16,No,46102,45,1
CID_01913,57308,67419.82822,34,963,Games,July,Australia,AUD,0,No,13879,6,1
CID_01914,17227,9938.119381,28,1247,Technology,August,Germany,AUD,11,No,62827,44,0
CID_01915,18894,11376.89201,80,1705,Art,September,UK,AUD,17,Yes,3215,2,0
CID_01916,56480,77993.01457,54,151,Music,August,Canada,AUD,13,No,48570,24,1
CID_01917,20687,23225.53102,61,999,Games,June,USA,EUR,3,Yes,19333,34,1
CID_01918,19597,27240.40895,49,1170,Technology,December,Germany,USD,7,Yes,21288,19,1
CID_01919,71158,49082.42202,27,850,Film,June,UK,GBP,0,Yes,64428,17,0
CID_01920,45503,31169.76695,36,1723,Music,July,Germany,EUR,8,Yes,67190,15,0
CID_01921,87559,104322.9459,78,572,Art,February,USA,CAD,17,Yes,4677,49,1
CID_01922,16701,18805.9086,18,293,Art,December,UK,CAD,0,No,42941,9,1
CID_01923,59263,74285.79603,25,1651,Music,June,USA,USD,17,No,38727,35,1
CID_01924,46008,31824.19618,25,1203,Technology,February,Australia,USD,10,No,48035,34,0
CID_01925,42383,41163.12437,83,1108,Games,March,UK,EUR,7,No,1842,40,0
CID_01926,83655,62736.07283,26,585,Music,September,UK,CAD,0,Yes,10481,41,0
CID_01927,81361,56474.77213,48,832,Technology,August,USA,CAD,8,No,42301,35,0
CID_01928,53011,61322.12099,31,1196,Art,May,USA,AUD,11,No,42468,22,1
CID_01929,61544,87751.17941,18,1652,Art,May,USA,EUR,14,No,11355,28,1
CID_01930,93405,110164.2769,70,1716,Technology,September,UK,EUR,12,Yes,53413,34,1
CID_01931,96562,50541.64885,78,1292,Technology,August,Canada,AUD,3,Yes,81541,20,0
CID_01932,8911,7617.584085,89,837,Music,March,Canada,EUR,3,Yes,44653,13,0
CID_01933,24139,33228.49809,85,788,Music,December,Canada,USD,17,Yes,61945,35,1
CID_01934,18137,22402.57838,17,145,Art,February,UK,EUR,6,No,41145,20,1
CID_01935,47109,40452.9547,47,358,Film,February,Germany,USD,2,Yes,1704,49,0
CID_01936,33963,30153.41826,74,1771,Film,February,Australia,USD,3,Yes,50744,28,0
CID_01937,76625,98082.49643,75,1605,Music,September,Canada,CAD,17,No,55162,3,1
CID_01938,4310,4646.441555,66,42,Film,January,Germany,AUD,9,No,63233,8,1
CID_01939,80617,111527.7538,35,75,Technology,November,UK,CAD,7,Yes,87830,20,1
CID_01940,3601,3410.59746,42,663,Music,September,UK,CAD,6,No,33564,12,0
CID_01941,46307,52231.63255,15,1675,Technology,July,USA,EUR,9,Yes,38928,7,1
CID_01942,38200,56197.19275,48,1353,Art,June,USA,USD,4,No,63388,10,1
CID_01943,43223,41857.52074,27,302,Games,July,Canada,GBP,4,No,67090,2,0
CID_01944,58498,63014.4704,22,1852,Technology,July,Australia,EUR,16,Yes,21227,36,1
CID_01945,58299,30856.21619,53,855,Music,May,USA,USD,6,Yes,13537,15,0
CID_01946,68957,70575.78149,67,961,Art,February,USA,CAD,5,Yes,72124,19,1
CID_01947,23040,21486.90815,71,1682,Technology,February,UK,USD,14,No,39950,36,0
CID_01948,69856,101407.0125,80,383,Film,October,USA,CAD,6,No,26526,12,1
CID_01949,93732,101577.5923,73,1579,Technology,April,Australia,USD,6,Yes,87906,30,1
CID_01950,75782,74197.37583,41,271,Games,April,UK,EUR,11,No,18496,28,0
CID_01951,10371,6710.920367,45,273,Film,July,Germany,AUD,8,Yes,10886,12,0
CID_01952,10526,10709.88205,22,537,Games,February,Germany,CAD,17,Yes,64287,32,1
CID_01953,99306,64996.9254,39,557,Technology,December,UK,GBP,17,No,55959,2,0
CID_01954,21936,30514.86581,53,258,Games,April,Germany,GBP,0,No,86306,21,1
CID_01955,43108,34717.14039,17,676,Technology,July,Canada,GBP,13,Yes,33879,42,0
CID_01956,31008,28316.69705,29,599,Technology,August,Canada,GBP,14,Yes,37675,26,0
CID_01957,14403,12536.8538,74,1574,Art,February,Australia,USD,15,Yes,1849,40,0
CID_01958,36054,51490.81929,22,1969,Games,March,Australia,EUR,2,Yes,55084,16,1
CID_01959,42353,45762.73026,86,831,Film,July,UK,GBP,1,Yes,83046,10,1
CID_01960,64936,41054.94571,30,49,Games,January,UK,USD,6,Yes,43584,31,0
CID_01961,5637,4576.224477,74,980,Film,July,UK,EUR,17,No,84871,17,0
CID_01962,51213,27988.62567,59,27,Film,November,UK,CAD,10,No,84107,17,0
CID_01963,46024,58163.45521,66,1292,Film,March,Germany,CAD,3,Yes,41413,26,1
CID_01964,8184,5887.263582,24,1407,Technology,July,Australia,AUD,1,Yes,68905,37,0
CID_01965,8414,8621.527975,58,1268,Music,May,Australia,USD,16,No,4866,18,1
